country,years,fertility,female_percentage,0-4_female,10-14_female,25-29_female,35-39_female,50-54_female,0-4_male,10-14_male,25-29_male,35-39_male,50-54_male
Andorra,50,0.43920819957537216,0.00021092484062976114,0.05867094219331323,0.15678822327783365,0.08739116124890733,0.012513310697153059,0.0025956952083509214,0.02936434573971978,0.03112374097012155,0.04062972628614819,0.05203690116832585,0.053886529449142795
Andorra,100,0.4325280841969878,0.000876146103366969,0.08669681121321487,0.19601715881012438,0.0679653391756774,0.0006145398673268002,-0.0004521544332423682,0.017673769550776097,0.014215907777815175,0.013950235751449805,0.014285328705267563,0.0025675775453619645
Angola,10,0.8529717915349511,0.0,0.057474670326433316,0.016544790997457537,0.0063401570943658805,0.010577145451386912,0.002319518287960146,0.028497526461174313,0.013154778229866815,0.005206913695074362,0.0070747301623339445,0.00093614255732306
Angola,20,0.8112134353446182,8.955172244735627e-06,0.04464658572991445,0.02867257055851181,0.026901065508243567,0.010105225778267515,0.0020531332182692607,0.028879056137225988,0.02386239311140623,0.009277980394188028,0.013449672176350808,0.002241495826122635
Angola,50,0.7279674210770875,5.462754279179214e-05,0.09475643079915677,0.0697707996620019,0.027125531179763757,0.0029338377937554727,0.0004550036093450434,0.01977217335205178,0.014148094901815433,0.01051102940032836,0.024169666984945017,0.007077583517588791
Angola,100,0.696641975804975,0.00031829444746130705,0.1326654906445116,0.08420348270750826,0.024092504913056596,0.0003079779202975383,1.5574869752692028e-05,0.010552754869344547,0.007701006892731157,0.006562915574797179,0.016152013844734227,0.005327977229813824
Anguilla,10,0.9379492504313964,0.0,0.0015879185373498825,0.0013500947917491743,0.013577224666541996,0.0024200069942304186,0.0012392898139496056,0.0021320281572294146,0.002205368209809257,0.01622299087323829,0.01736396725410383,0.005370967112701549
Anguilla,20,0.8587427493547822,2.037121746549551e-05,0.010938943524412258,0.002576643230674827,0.06483740849809273,0.0023785088756483994,0.0017298460912666496,0.01549218653113686,0.0019762388034616787,0.01158695791193503,0.01570003269765312,0.011735831773442897
Anguilla,50,0.7817991393628021,0.0010234827510216904,0.034255346922845355,0.020915762006424546,0.08303334088855391,0.00046112696728156313,0.00022233239802001343,0.00702897107458172,0.0017845013387717905,0.008970092549850758,0.008476442060039821,0.018823160623180783
Anguilla,100,0.6744015218329189,0.004460075353901673,0.05288648541058196,0.039682417758373244,0.07872888577497325,-0.0002226377615168009,-0.00012930357938859176,0.0061346473512848745,0.0012103493644806166,0.00596804358504901,0.0030202502880239002,0.00013084686478900159
Antigua and Barbuda,10,0.9475568209207088,0.0,0.0009141617567655628,0.001160792752863428,0.011626367589724514,0.0008490644894299832,0.004733233843098645,0.0008786893892706929,0.0010683765464519494,0.01863123684444868,0.008043687527449453,0.00558056876715151
Antigua and Barbuda,20,0.9131222657529845,1.926665579857059e-06,0.0032232672020542762,0.0016524050202550988,0.03789329967815267,0.0008772833784303621,0.004106057306031612,0.002954100329755761,0.0007885749253289053,0.019820876094227637,0.008940889381678498,0.007006846478785118
Antigua and Barbuda,50,0.8898628107409268,5.9289582333145945e-05,0.008963741086878037,0.009136837845471913,0.041473463656384095,0.00022725935136953148,0.0007559227899378659,0.0015894571589214694,0.0007451654079462855,0.014754704540297167,0.007159375897577722,0.018304588586191026
Antigua and Barbuda,100,0.8832272309344471,0.00024076240573069497,0.013832480760106888,0.014608337877123817,0.03714397058011763,-3.492635443077264e-05,-3.220580220495115e-05,0.001463860912284382,0.0006373956882702145,0.009886852520842992,0.0029454466171266423,0.0009521689431050842
Argentina,10,0.9970565804866429,0.0,4.205059579846419e-05,0.0007187982023480838,0.00035841594808271797,6.283641741392124e-05,0.0002981874473650926,8.881541445744788e-05,0.00024387883688706838,0.0006416790822667879,0.00012169026038002494,0.000565969831598166
Argentina,20,0.9955015311580783,1.0002800354485467e-07,6.13826424641358e-05,0.0010073896358902723,0.0009205684177084928,6.454175066293312e-05,0.0003465691675753707,0.0001282851802099896,0.00023391243085724302,0.0006306088778147118,0.00018004322305996984,0.0011619602543464379
Argentina,50,0.9935595471898253,7.440106594296713e-05,0.00013781023174090892,0.0030174751217334535,0.0009170634794071616,2.575287838177278e-05,9.946060298187025e-05,7.814781760390112e-05,0.0001715554039358502,0.0005160095087215685,0.00013883459165867472,0.001446005318478649
Argentina,100,0.9944993609379854,0.00027811793977361877,0.000178838130169636,0.0034969657944760994,0.0006415005872848528,3.87125531803568e-06,-1.1735478561434427e-06,5.3216899134856216e-05,7.642799606562253e-05,0.00020515762071890404,5.1008790505995403e-05,0.00020719394446106986
Armenia,10,0.9476693395948264,0.0,0.0024643917390012307,0.0039128617502787325,0.008244915046962427,0.0077507419177606,0.0029053074040266452,0.0030594063753880906,0.004659726042155174,0.011400381225245778,0.00770873684587295,0.0013171405308347612
Armenia,20,0.9163422311447849,9.702013224757264e-06,0.0067009333612775964,0.007717579019167935,0.019715787717518796,0.008938961412975106,0.0034445266943274127,0.008751927527647717,0.005494230007759897,0.008445591085987279,0.014750723738738786,0.0010463523172193707
Armenia,50,0.8924847167693027,0.0006141688762059458,0.01657275931046678,0.036570697908709045,0.023262923334119452,0.0025291598402659133,0.0008328085917646365,0.0039189979191196,0.004115908346727005,0.005270790925801559,0.005392805612698963,0.0015807620869371436
Armenia,100,0.8545378075360992,0.002394122007605572,0.02500576368915067,0.05302273904210507,0.020001842814053587,0.0002889886951007006,-1.8779841889981314e-05,0.0018648834929180615,0.0014441890340777042,0.002270390373022519,0.0016176961147572012,8.73143644623887e-05
Aruba,10,0.8675210261984331,0.0,0.0031699876394856575,0.02938755292349245,0.02638037443148573,0.009993636126479773,0.008575879674121245,0.003438230586156984,0.026856320931933245,0.01597634665036153,0.004241475208732686,0.005456703104981108
Aruba,20,0.8186466335003751,8.203159270820742e-06,0.009349085208727886,0.028263063272689737,0.07391108793213835,0.010174032607093151,0.00626314543066158,0.00882601240352263,0.018991330730318886,0.017504095995964867,0.0038135025982365075,0.003001722468179909
Aruba,50,0.6973163803085257,8.204494577536514e-05,0.02020486869169836,0.14272697578052243,0.06444734569275117,0.0025278271637217973,0.0006415680886669412,0.005056740473174784,0.017450890825030582,0.007525018126808924,0.0019461358964123127,0.0035099273522610826
Aruba,100,0.5750546463286664,0.0002117989149199832,0.026617136142619582,0.18579336580569797,0.05080628436551104,0.00021819156449689884,-0.00021989010116972888,0.002429012158661269,0.006358319737004823,0.0036179364665982015,0.0011264986186531405,6.243969877391871e-05
ASIA,10,0.9974827693704603,0.0,0.0006500390663640739,2.9722379516181554e-05,7.359152079623424e-05,0.0001523526906719616,0.0003099140837933111,0.000704420611047899,3.6321199471691965e-05,0.00010452287304607565,0.00016110306324147543,0.00046207240357445955
ASIA,20,0.9949741250952807,5.439020325484149e-07,0.0015382263199435037,5.022828204014799e-05,0.00026865928493897094,0.00016556636488985435,0.0003044685004889817,0.001703196775304342,3.7514708446695026e-05,0.00011908456598664675,0.0002112602477821873,0.0007336514102953595
ASIA,50,0.9922377438181241,6.222009222251e-05,0.004070502432857042,0.00020416891321606076,0.00030227390414155534,5.0300549054040795e-05,5.7894616019709925e-05,0.0010851248334637956,2.14623102714646e-05,8.812282106105985e-05,0.00018056785384178208,0.0011439140026399165
ASIA,100,0.9885249128039835,0.0002494911166150726,0.006463084991636769,0.0002911986951027437,0.0003042097152692172,7.898054751527965e-06,-1.0149816744229852e-05,0.0008287239228864254,-9.958235840944528e-06,6.311344359324183e-05,0.0001284582432572105,0.00013081683691262638
Australia,10,0.98540543072063,0.0,0.000592769996623102,0.0007811633431253855,0.00360389193457242,0.0017301479420353,0.00037684590270801544,0.0006942386910503938,0.0012213445877855146,0.003567816225668778,0.0017869135210531607,0.0007675978166886324
Australia,20,0.9798763484243228,1.8177630313098193e-07,0.000967557955998687,0.0012913317296383991,0.008503980460537896,0.0017090314541615228,0.0003186496967217617,0.0012231926029003018,0.0012228446636128616,0.002693672584118955,0.0019640609570671964,0.0007843394236062674
Australia,50,0.9802171518494858,7.725214863130654e-06,0.002415723397223067,0.0042796250332535835,0.00804686004590781,0.0005485167365530473,7.451394539969737e-05,0.0006648942889968553,0.00082288796895097,0.0013194199496928752,0.000755838875530494,0.0006295679705626672
Australia,100,0.980152803586925,3.3526079787606234e-05,0.003582824555568471,0.0055093333608458965,0.006145823764674249,7.947408283879574e-05,-6.135630172362347e-06,0.0003567692149199576,0.0003131953769318314,0.0005472039132871509,0.0003081933695596599,5.477951678225306e-05
Australia/New Zealand,10,0.9883452329915007,0.0,0.0004317789860168539,0.0007105823777228394,0.0030003167631225966,0.0011648778104364672,0.00032216877298297646,0.000507044749159819,0.001076736264282637,0.0025993079914430994,0.0015037629982574668,0.0008263342368404401
Australia/New Zealand,20,0.9831302971548552,1.3615762532543465e-07,0.0007328635935987051,0.0011637902718971804,0.007344718205356229,0.001192514164047372,0.00027376250879284486,0.0009287412547354387,0.0010724266231547802,0.002083207414801638,0.0017600645002219964,0.0008422219707538832
Australia/New Zealand,50,0.9828155392535358,7.054365729497598e-06,0.0018435042576975982,0.00395486259319724,0.0069927988069096005,0.00038888246852301076,6.430928881484369e-05,0.0005165239234666562,0.0007491576277163135,0.001046850173064325,0.0007082175368273853,0.0007207109220531395
